id;x;y;z;depth_;date_;comments
Collar_426;4710618.23235999;2238186.69108999;1594;30;45858;Topo
Collar_427;4710597.87607;2238183.15817999;1594;30;45858;Topo
Collar_428;4710587.55967;2238177.84083;1594;30;45858;Topo
Collar_429;4710579.7558;2238181.55243;1594;30;45858;Topo
Collar_430;4710579.94116999;2238190.421;1594;30;45858;Topo
Collar_431;4710570.28945999;2238193.5148;1594;30;45858;Topo
Collar_432;4710565.29882999;2238203.06723;1594;30;45858;Topo
Collar_433;4710550.42803;2238210.06658999;1594;30;45858;Topo
Collar_434;4710541.48443;2238210.78005;1594;30;45858;Topo
Collar_435;4710540.35874999;2238218.504;1594;30;45858;Topo
Collar_436;4711007.5673;2238274.28484999;1594;30;45858;Topo
Collar_437;4710997.72448;2238278.98633999;1594;30;45858;Topo
Collar_438;4710995.95397999;2238284.33266999;1594;30;45858;Topo
Collar_439;4710228.16181;2238195.07645;1595;30;45858;Topo
Collar_440;4710231.97903999;2238196.70585;1595;30;45858;Topo
Collar_441;4710228.44491999;2238197.52779;1595;30;45858;Topo
Collar_442;4710228.09403;2238195.13477999;1595;30;45858;Topo
Collar_443;4710247.12213;2238217.76020999;1595;30;45858;Topo
Collar_444;4710242.938;2238205.35612;1595;30;45858;Topo
Collar_445;4710251.36557999;2238206.03964;1595;30;45858;Topo
Collar_446;4710252.7559;2238214.65591;1595;30;45858;Topo
Collar_447;4710258.16086999;2238215.60558999;1595;30;45858;Topo
Collar_448;4710264.09123999;2238211.77657999;1595;30;45858;Topo
Collar_449;4710267.34272;2238204.81845;1595;30;45858;Topo
Collar_450;4710262.58875999;2238201.73659999;1595;30;45858;Topo
Collar_451;4710258.17896;2238203.30990999;1595;30;45858;Topo
Collar_452;4710258.39338;2238198.9196;1595;30;45858;Topo
Collar_453;4710253.67423;2238199.80631999;1595;30;45858;Topo
Collar_454;4710250.32488999;2238194.78547;1595;30;45858;Topo
Collar_455;4710247.53985999;2238198.27486999;1595;30;45858;Topo
Collar_456;4710245.09501999;2238194.88511;1595;30;45858;Topo
Collar_457;4710240.79430999;2238197.20881;1595;30;45858;Topo
Collar_458;4710245.55606999;2238201.77766;1595;30;45858;Topo
Collar_459;4710242.40627999;2238203.48411;1595;30;45858;Topo
Collar_460;4710237.99758999;2238200.70173999;1595;30;45858;Topo
Collar_461;4710231.64135999;2238186.8779;1595;30;45858;Topo
Collar_462;4710231.89343999;2238185.9906;1595;30;45858;Topo
Collar_463;4710236.62438999;2238184.85998;1595;30;45858;Topo
Collar_464;4710233.38726999;2238182.92304999;1595;30;45858;Topo
Collar_465;4710236.37337999;2238176.01323999;1595;30;45858;Topo
Collar_466;4710239.78088;2238174.53123999;1595;30;45858;Topo
Collar_467;4710240.05831;2238168.86145;1595;30;45858;Topo
Collar_468;4710245.16447999;2238156.85156999;1595;30;45858;Topo
Collar_469;4710248.27175;2238161.92709999;1595;30;45858;Topo
Collar_470;4710253.92317;2238163.16096;1595;30;45858;Topo
Collar_471;4710259.66260999;2238155.44128999;1595;30;45858;Topo
Collar_472;4710251.30537;2238142.33510999;1595;30;45858;Topo
Collar_473;4710264.18070999;2238189.06209;1595;30;45858;Topo
Collar_474;4710261.0153;2238178.21547;1595;30;45858;Topo
Collar_475;4710251.12071;2238177.93556;1595;30;45858;Topo
Collar_476;4710249.13709999;2238182.37434;1595;30;45858;Topo
Collar_477;4710254.85068;2238189.69064;1595;30;45858;Topo
Collar_478;4710261.18866;2238191.78731;1595;30;45858;Topo
Collar_480;4710327.20296;2238269.07475;1595;30;45858;Topo
Collar_481;4710333.91364999;2238252.76373999;1595;30;45858;Topo
Collar_482;4710331.19765;2238240.65635999;1595;30;45858;Topo
Collar_483;4710323.2778;2238226.19166;1595;30;45858;Topo
Collar_484;4710315.59657999;2238218.93681999;1595;30;45858;Topo
Collar_485;4710304.56450999;2238204.47478999;1595;30;45858;Topo
Collar_486;4710295.83643999;2238197.08407999;1595;30;45858;Topo
Collar_487;4710296.36875999;2238207.68655;1595;30;45858;Topo
Collar_488;4710316.33334;2238227.18754999;1595;30;45858;Topo
Collar_489;4710309.66552999;2238257.96815;1595;30;45858;Topo
Collar_490;4710375.46599;2238293.19119999;1595;30;45858;Topo
Collar_491;4710390.26745999;2238293.30822;1595;30;45858;Topo
Collar_492;4710393.19677;2238288.62956999;1595;30;45858;Topo
Collar_493;4710392.21373999;2238281.81365999;1595;30;45858;Topo
Collar_494;4710385.82691;2238276.41778999;1595;30;45858;Topo
Collar_495;4710357.30645;2238264.99499;1595;30;45858;Topo
Collar_496;4710353.06807;2238275.30881999;1595;30;45858;Topo
Collar_497;4710335.52405;2238274.36823;1595;30;45858;Topo
Collar_498;4710471.23419;2238231.53591;1595;30;45858;Topo
Collar_499;4710469.71619999;2238232.1461;1595;30;45858;Topo
Collar_500;4710486.59465;2238228.36219999;1595;30;45858;Topo
Collar_501;4710481.12523999;2238226.74282999;1595;30;45858;Topo
Collar_502;4710480.84759;2238229.87370999;1595;30;45858;Topo
Collar_503;4711010.99356;2238270.80275999;1595;30;45858;Topo
Collar_504;4711004.23146999;2238264.85232;1595;30;45858;Topo
Collar_505;4711004.51195;2238258.71199999;1595;30;45858;Topo
Collar_506;4710973.32065999;2238246.44340999;1595;30;45858;Topo
Collar_507;4710973.26551;2238239.32788;1595;30;45858;Topo
Collar_508;4710967.18456999;2238234.08678;1595;30;45858;Topo
Collar_509;4710972.28852999;2238223.71402999;1595;30;45858;Topo
Collar_510;4710979.86433999;2238217.48229999;1595;30;45858;Topo
Collar_511;4710977.21600999;2238212.35485999;1595;30;45858;Topo
Collar_512;4710942.42891999;2238220.83481999;1595;30;45858;Topo
Collar_513;4710931.66517999;2238235.24209999;1595;30;45858;Topo
Collar_514;4710920.87096999;2238234.98700999;1595;30;45858;Topo
Collar_515;4710912.02995;2238238.76179999;1595;30;45858;Topo
Collar_516;4710894.28241;2238232.97149999;1595;30;45858;Topo
Collar_517;4710885.13344999;2238220.54966;1595;30;45858;Topo
Collar_518;4710876.10226;2238214.76556999;1595;30;45858;Topo
Collar_519;4710871.60314999;2238254.68894999;1595;30;45858;Topo
Collar_520;4710853.78440999;2238263.22157;1595;30;45858;Topo
Collar_521;4710817.80405999;2238258.12668;1595;30;45858;Topo
Collar_522;4710813.64324;2238245.77306;1595;30;45858;Topo
Collar_523;4710804.75604;2238243.36287999;1595;30;45858;Topo
Collar_524;4710761.49868999;2238251.81544;1595;30;45858;Topo
Collar_525;4710723.57840999;2238235.69568999;1595;30;45858;Topo
Collar_526;4710716.88198;2238246.63067999;1595;30;45858;Topo
Collar_527;4710710.59537;2238247.98661;1595;30;45858;Topo
Collar_528;4710696.43804;2238238.557;1595;30;45858;Topo
Collar_529;4710678.18532;2238217.14079;1595;30;45858;Topo
Collar_530;4710676.29805999;2238197.22018999;1595;30;45858;Topo
Collar_531;4710674.08344;2238194.60477;1595;30;45858;Topo
Collar_532;4710673.28493999;2238191.63262999;1595;30;45858;Topo
Collar_533;4710667.90302999;2238186.15024999;1595;30;45858;Topo
Collar_534;4710657.23407999;2238181.37904;1595;30;45858;Topo
Collar_535;4710650.48089999;2238182.92278;1595;30;45858;Topo
Collar_536;4710640.85008999;2238182.39698;1595;30;45858;Topo
Collar_537;4710634.37225999;2238184.37551;1595;30;45858;Topo
Collar_538;4710600.05291999;2238179.59311999;1595;30;45858;Topo
Collar_539;4710584.80587;2238170.33868;1595;30;45858;Topo
Collar_540;4710583.69209999;2238159.87948;1595;30;45858;Topo
Collar_541;4710573.83579999;2238167.02661;1595;30;45858;Topo
Collar_542;4710551.76831;2238170.53660999;1595;30;45858;Topo
Collar_543;4710554.16839;2238189.00785999;1595;30;45858;Topo
Collar_544;4710547.5778;2238187.18367999;1595;30;45858;Topo
Collar_545;4710523.02386999;2238192.85203999;1595;30;45858;Topo
Collar_546;4710516.76919;2238204.14111;1595;30;45858;Topo
Collar_547;4710495.05865999;2238218.45679999;1595;30;45858;Topo
Collar_548;4710487.8722;2238228.35961999;1595;30;45858;Topo
Collar_549;4710258.7328;2238225.07201999;1596;30;45858;Topo
Collar_550;4710276.02849;2238212.10306;1596;30;45858;Topo
Collar_551;4710277.73122;2238202.30777999;1596;30;45858;Topo
Collar_552;4710283.04708999;2238194.92273999;1596;30;45858;Topo
Collar_553;4710265.46643999;2238177.80323;1596;30;45858;Topo
Collar_554;4710264.93922999;2238160.51995;1596;30;45858;Topo
Collar_555;4710252.79996;2238139.69299999;1596;30;45858;Topo
Collar_556;4710427.82765999;2238277.72909;1596;30;45858;Topo
Collar_557;4710410.78046999;2238277.22473999;1596;30;45858;Topo
Collar_558;4710401.94649;2238283.55471999;1596;30;45858;Topo
Collar_559;4710391.84910999;2238269.38737;1596;30;45858;Topo
Collar_560;4710359.91335;2238255.97699999;1596;30;45858;Topo
Collar_561;4710346.75889;2238263.39985999;1596;30;45858;Topo
Collar_562;4710342.92006;2238272.28085;1596;30;45858;Topo
Collar_563;4710334.7909;2238272.90968;1596;30;45858;Topo
Collar_564;4710330.00229999;2238269.80401;1596;30;45858;Topo
Collar_565;4710340.11271999;2238251.28000999;1596;30;45858;Topo
Collar_566;4710340.84456;2238244.35526;1596;30;45858;Topo
Collar_567;4710330.85488;2238229.99572;1596;30;45858;Topo
Collar_568;4710315.95847999;2238218.56183;1596;30;45858;Topo
Collar_569;4710302.28524;2238198.45459999;1596;30;45858;Topo
Collar_570;4710302.11313;2238191.65096;1596;30;45858;Topo
Collar_571;4710306.18718;2238180.56395999;1596;30;45858;Topo
Collar_572;4710306.10175999;2238167.21640999;1596;30;45858;Topo
Collar_573;4710298.84253999;2238192.20979;1596;30;45858;Topo
Collar_574;4710293.72403;2238199.0863;1596;30;45858;Topo
Collar_575;4710294.53220999;2238207.75023999;1596;30;45858;Topo
Collar_576;4710315.62246;2238226.86041999;1596;30;45858;Topo
Collar_577;4710306.99555;2238256.43392;1596;30;45858;Topo
Collar_578;4710428.36347999;2238277.22807;1596;30;45858;Topo
Collar_579;4710428.57636;2238277.08195;1596;30;45858;Topo
Collar_580;4710432.31627999;2238272.1079;1596;30;45858;Topo
Collar_581;4710428.58009;2238271.24703999;1596;30;45858;Topo
Collar_582;4710430.07142999;2238274.67322;1596;30;45858;Topo
Collar_583;4711025.38778;2238260.27408999;1596;30;45858;Topo
Collar_584;4711007.86154999;2238252.36849999;1596;30;45858;Topo
Collar_585;4711001.50946;2238254.67224;1596;30;45858;Topo
Collar_586;4710975.3595;2238245.74167999;1596;30;45858;Topo
Collar_587;4710977.42117999;2238235.89561;1596;30;45858;Topo
Collar_588;4710970.91715;2238230.3336;1596;30;45858;Topo
Collar_589;4710981.03385;2238216.9638;1596;30;45858;Topo
Collar_590;4710980.95791;2238212.82646;1596;30;45858;Topo
Collar_591;4710977.22508999;2238210.75713999;1596;30;45858;Topo
Collar_592;4710942.13774;2238219.14331999;1596;30;45858;Topo
Collar_593;4710930.20160999;2238232.69137;1596;30;45858;Topo
Collar_594;4710919.66966999;2238232.18816999;1596;30;45858;Topo
Collar_595;4710910.87012999;2238236.45232;1596;30;45858;Topo
Collar_596;4710895.26150999;2238231.39592;1596;30;45858;Topo
Collar_597;4710886.64023999;2238219.20167999;1596;30;45858;Topo
Collar_598;4710873.86330999;2238212.52155999;1596;30;45858;Topo
Collar_599;4710869.55625999;2238253.13346;1596;30;45858;Topo
Collar_600;4710854.36711999;2238262.17151999;1596;30;45858;Topo
Collar_601;4710823.33203;2238256.11127;1596;30;45858;Topo
Collar_602;4710819.19785999;2238245.67126;1596;30;45858;Topo
Collar_603;4710812.73971;2238241.99203999;1596;30;45858;Topo
Collar_604;4710762.22197999;2238250.56332999;1596;30;45858;Topo
Collar_605;4710735.24124999;2238239.72707;1596;30;45858;Topo
Collar_606;4710722.96499;2238230.8876;1596;30;45858;Topo
Collar_607;4710713.02771;2238238.63542;1596;30;45858;Topo
Collar_608;4710707.43439999;2238238.49501999;1596;30;45858;Topo
Collar_609;4710693.14436999;2238231.435;1596;30;45858;Topo
Collar_610;4710679.40196;2238215.89608999;1596;30;45858;Topo
Collar_611;4710676.53282;2238197.31799999;1596;30;45858;Topo
Collar_612;4710674.36562999;2238194.91066;1596;30;45858;Topo
Collar_613;4710673.50554999;2238191.69897999;1596;30;45858;Topo
Collar_614;4710668.00918;2238186.08244;1596;30;45858;Topo
Collar_615;4710657.53485;2238181.18545999;1596;30;45858;Topo
Collar_616;4710650.37980999;2238182.67151999;1596;30;45858;Topo
Collar_617;4710641.05123999;2238180.79585999;1596;30;45858;Topo
Collar_618;4710633.97551999;2238181.40995999;1596;30;45858;Topo
Collar_619;4710597.26142999;2238174.67554;1596;30;45858;Topo
Collar_620;4710588.75389999;2238169.40042999;1596;30;45858;Topo
Collar_621;4710584.45005;2238156.87270999;1596;30;45858;Topo
Collar_622;4710575.43738;2238162.99825999;1596;30;45858;Topo
Collar_623;4710548.81790999;2238169.51727999;1596;30;45858;Topo
Collar_624;4710527.28010999;2238169.03799;1596;30;45858;Topo
Collar_625;4710515.42941999;2238174.09049999;1596;30;45858;Topo
Collar_626;4710498.22147;2238173.69395999;1596;30;45858;Topo
Collar_627;4710491.29913;2238180.25124;1596;30;45858;Topo
Collar_628;4710490.29258999;2238186.71549999;1596;30;45858;Topo
Collar_629;4710494.08698;2238188.62062;1596;30;45858;Topo
Collar_630;4710491.89429999;2238197.32490999;1596;30;45858;Topo
Collar_631;4710475.27886999;2238202.47291;1596;30;45858;Topo
Collar_632;4710463.86464;2238212.09428999;1596;30;45858;Topo
Collar_633;4710460.63819999;2238224.86997999;1596;30;45858;Topo
Collar_634;4710456.09171999;2238229.32082;1596;30;45858;Topo
Collar_635;4710445.53909;2238255.44409999;1596;30;45858;Topo
Collar_636;4711027.03646999;2238259.0803;1597;30;45858;Topo
Collar_637;4711007.96901999;2238251.12223999;1597;30;45858;Topo
Collar_638;4710992.59320999;2238251.13825999;1597;30;45858;Topo
Collar_639;4710978.49961999;2238245.44358;1597;30;45858;Topo
Collar_640;4710981.22439;2238234.88585999;1597;30;45858;Topo
Collar_641;4710976.27135999;2238225.85283999;1597;30;45858;Topo
Collar_642;4710981.72785999;2238217.70221999;1597;30;45858;Topo
Collar_643;4710982.74995;2238213.34667999;1597;30;45858;Topo
Collar_644;4710976.63918999;2238208.88705;1597;30;45858;Topo
Collar_645;4710962.91643999;2238209.43157;1597;30;45858;Topo
Collar_646;4710943.08597999;2238216.04957999;1597;30;45858;Topo
Collar_647;4710928.64458999;2238230.40738;1597;30;45858;Topo
Collar_648;4710918.93816;2238229.26809999;1597;30;45858;Topo
Collar_649;4710909.56345;2238233.80466999;1597;30;45858;Topo
Collar_650;4710895.66562;2238229.64061;1597;30;45858;Topo
Collar_651;4710888.12609;2238218.27278999;1597;30;45858;Topo
Collar_652;4710872.29942999;2238209.46858;1597;30;45858;Topo
Collar_653;4710866.68408;2238252.97087999;1597;30;45858;Topo
Collar_654;4710855.68778;2238261.03648999;1597;30;45858;Topo
Collar_655;4710829.00255;2238255.27192999;1597;30;45858;Topo
Collar_656;4710821.47434;2238241.48168;1597;30;45858;Topo
Collar_657;4710803.56457;2238241.76857999;1597;30;45858;Topo
Collar_658;4710789.93898999;2238244.43814999;1597;30;45858;Topo
Collar_659;4710759.51508;2238248.8689;1597;30;45858;Topo
Collar_660;4710735.23943;2238239.02395999;1597;30;45858;Topo
Collar_661;4710718.04358999;2238226.92929999;1597;30;45858;Topo
Collar_662;4710710.83557999;2238231.99854;1597;30;45858;Topo
Collar_663;4710695.47893;2238230.16684;1597;30;45858;Topo
Collar_664;4710680.24191;2238214.43516999;1597;30;45858;Topo
Collar_665;4710676.71648999;2238197.21254;1597;30;45858;Topo
Collar_666;4710674.44433999;2238194.67383;1597;30;45858;Topo
Collar_667;4710673.58695;2238191.60213;1597;30;45858;Topo
Collar_668;4710668.11533;2238186.01464;1597;30;45858;Topo
Collar_669;4710657.82333999;2238181.00059999;1597;30;45858;Topo
Collar_670;4710649.57282999;2238182.33888999;1597;30;45858;Topo
Collar_671;4710594.11163999;2238169.63749;1597;30;45858;Topo
Collar_672;4710584.47362;2238156.06636;1597;30;45858;Topo
Collar_673;4710575.3638;2238161.86273999;1597;30;45858;Topo
Collar_674;4710548.81398999;2238168.02066999;1597;30;45858;Topo
Collar_675;4710526.74380999;2238167.41546999;1597;30;45858;Topo
Collar_676;4710515.55412;2238172.90878;1597;30;45858;Topo
Collar_677;4710498.01245;2238172.03177999;1597;30;45858;Topo
Collar_678;4710491.02876;2238176.28506;1597;30;45858;Topo
Collar_679;4710452.32536999;2238185.65093;1597;30;45858;Topo
Collar_680;4710449.89415;2238189.26849999;1597;30;45858;Topo
Collar_681;4710444.87617999;2238188.68838999;1597;30;45858;Topo
Collar_682;4710442.56386;2238191.06717;1597;30;45858;Topo
Collar_683;4710446.40617999;2238193.18777;1597;30;45858;Topo
Collar_684;4710446.27685999;2238198.52589;1597;30;45858;Topo
Collar_685;4710441.07698;2238200.9043;1597;30;45858;Topo
Collar_686;4710441.48758;2238205.88507999;1597;30;45858;Topo
Collar_687;4710435.75129;2238210.21144;1597;30;45858;Topo
Collar_688;4710444.12531;2238209.18086999;1597;30;45858;Topo
Collar_689;4710448.74784999;2238213.58681999;1597;30;45858;Topo
Collar_690;4710436.24576;2238220.53660999;1597;30;45858;Topo
Collar_691;4710429.19426999;2238231.42234;1597;30;45858;Topo
Collar_692;4710426.46353;2238245.17151999;1597;30;45858;Topo
Collar_693;4710415.74603999;2238244.24874999;1597;30;45858;Topo
Collar_694;4710414.88190999;2238239.91630999;1597;30;45858;Topo
Collar_695;4710423.96647999;2238226.90663;1597;30;45858;Topo
Collar_696;4710417.62923999;2238227.65371999;1597;30;45858;Topo
Collar_697;4710410.08225999;2238220.62739;1597;30;45858;Topo
Collar_698;4710404.61634;2238225.74650999;1597;30;45858;Topo
Collar_699;4710405.31934999;2238229.56162999;1597;30;45858;Topo
Collar_700;4710409.31524999;2238229.3494;1597;30;45858;Topo
Collar_701;4710403.02890999;2238238.72165999;1597;30;45858;Topo
Collar_702;4710393.02355;2238241.42452999;1597;30;45858;Topo
Collar_703;4710399.53230999;2238245.15954999;1597;30;45858;Topo
Collar_704;4710397.8797;2238249.61546;1597;30;45858;Topo
Collar_705;4710360.40926999;2238251.01068999;1597;30;45858;Topo
Collar_706;4710354.70124;2238256.80842;1597;30;45858;Topo
Collar_707;4710355.11361999;2238242.35031;1597;30;45858;Topo
Collar_708;4710334.25896999;2238226.57255999;1597;30;45858;Topo
Collar_709;4710317.69546999;2238219.79978;1597;30;45858;Topo
Collar_710;4710302.77216;2238193.49091;1597;30;45858;Topo
Collar_711;4710302.81264;2238191.25219999;1597;30;45858;Topo
Collar_712;4710306.33906;2238182.15216;1597;30;45858;Topo
Collar_713;4710307.88468999;2238173.53297;1597;30;45858;Topo
Collar_714;4710307.96688999;2238161.59261999;1597;30;45858;Topo
Collar_715;4710310.60532999;2238156.5125;1597;30;45858;Topo
Collar_716;4710307.27775;2238125.29370999;1597;30;45858;Topo
Collar_717;4710329.88733999;2238101.48782999;1597;30;45858;Topo
Collar_718;4710325.67231;2238100.38247;1597;30;45858;Topo
Collar_719;4710314.27496999;2238110.24819;1597;30;45858;Topo
Collar_720;4710298.57837;2238129.50095999;1597;30;45858;Topo
Collar_721;4710296.50977999;2238141.67909;1597;30;45858;Topo
Collar_722;4710302.37256999;2238162.64038;1597;30;45858;Topo
Collar_723;4710301.70744;2238182.06810999;1597;30;45858;Topo
Collar_724;4710298.23651999;2238192.36029999;1597;30;45858;Topo
Collar_725;4710293.63619999;2238196.04534;1597;30;45858;Topo
Collar_726;4710293.02455999;2238203.62067;1597;30;45858;Topo
Collar_727;4710290.59518;2238207.89837;1597;30;45858;Topo
Collar_728;4710281.15129;2238204.42452999;1597;30;45858;Topo
Collar_729;4710283.87396;2238194.25944999;1597;30;45858;Topo
Collar_730;4710280.22169999;2238191.29236999;1597;30;45858;Topo
Collar_731;4710275.23369;2238181.22661999;1597;30;45858;Topo
Collar_732;4710267.15754;2238177.05900999;1597;30;45858;Topo
Collar_733;4710265.91404999;2238160.18622;1597;30;45858;Topo
Collar_734;4710249.78961999;2238134.54209;1597;30;45858;Topo
Collar_735;4710277.68838999;2238237.03335;1597;30;45858;Topo
Collar_736;4710291.66239999;2238212.33489;1597;30;45858;Topo
Collar_737;4710298.30638999;2238213.06589999;1597;30;45858;Topo
Collar_738;4710315.10943;2238227.30891;1597;30;45858;Topo
Collar_739;4710303.91052999;2238254.10981999;1597;30;45858;Topo
Collar_740;4710435.26202;2238213.46623999;1597;30;45858;Topo
Collar_741;4710428.90617999;2238216.5422;1597;30;45858;Topo
Collar_742;4710424.83372;2238223.56008;1597;30;45858;Topo
Collar_744;4711058.6719;2238247.45738;1597;30;45858;Topo
